,NEIBORHOOD GROUP,CLASS,SALE PRICE
50063,Queens,C,1300000
50065,Queens,C,220000
50070,Queens,C,1285000
50071,Queens,C,1280000
50072,Queens,C,1300000
50073,Queens,C,23000
50080,Queens,C,1340000
50084,Queens,C,1300000
50091,Queens,C,1305000
50092,Queens,C,600000
50094,Queens,C,800000
50095,Queens,C,375000
50096,Queens,C,1570000
50097,Queens,C,750000
50098,Queens,C,850000
50103,Queens,C,1600000
50104,Queens,C,215000
50107,Queens,C,1270000
50110,Queens,C,1850000
50117,Queens,C,1430000
50118,Queens,C,1650000
50119,Queens,C,1600000
50121,Queens,C,1200000
50123,Queens,C,3100000
50136,Queens,C,410000
50137,Queens,C,540000
50138,Queens,C,1750000
50142,Queens,C,1269000
50144,Queens,C,500000
50145,Queens,C,1085000
50146,Queens,C,1100000
50148,Queens,C,1150000
50151,Queens,R,878240
50152,Queens,R,845147
50153,Queens,R,905000
50169,Queens,C,4800000
50170,Queens,C,365000
50171,Queens,C,1300000
50172,Queens,C,730000
50173,Queens,C,321000
50177,Queens,C,3000000
50178,Queens,C,21500000
50179,Queens,C,18250000
50180,Queens,C,18250000
50182,Queens,C,3750000
50185,Queens,C,2600000
50189,Queens,C,9500000
50190,Queens,C,2592000
50192,Queens,C,1790000
50196,Queens,C,2000000
50201,Queens,C,7250000
50203,Queens,C,20500000
50209,Queens,C,5500000
50210,Queens,C,5500000
50212,Queens,C,600000
50213,Queens,C,927225
50219,Queens,C,2500000
50225,Queens,C,12225000
50226,Queens,C,1000000
50234,Queens,C,1950000
50238,Queens,C,804417
50240,Queens,C,1860000
50245,Queens,C,1775000
50246,Queens,C,1275000
50247,Queens,C,1100000
50251,Queens,C,1650000
50254,Queens,C,1550000
50255,Queens,C,1545000
50264,Queens,C,1250000
50265,Queens,C,832500
50266,Queens,C,832500
50274,Queens,C,11375000
50279,Queens,C,1700000
50287,Queens,C,1100000
50289,Queens,C,4100000
50291,Queens,C,975000
50293,Queens,C,1615000
50295,Queens,C,180000
50297,Queens,D,6183000
50300,Queens,C,365000
50301,Queens,C,454000
50302,Queens,C,499000
50303,Queens,C,350000
50304,Queens,D,475000
50307,Queens,D,575000
50308,Queens,D,435000
50309,Queens,D,485000
50311,Queens,D,459000
50313,Queens,D,555000
50315,Queens,D,430000
50316,Queens,D,515000
50317,Queens,D,475000
50318,Queens,D,330625
50319,Queens,D,450000
50320,Queens,D,225000
50321,Queens,D,351978
50322,Queens,D,287630
50323,Queens,D,291500
50324,Queens,D,349239
50325,Queens,D,349239
50326,Queens,D,275400
50327,Queens,D,334800
50328,Queens,D,287630
50329,Queens,D,287630
50330,Queens,D,226800
50331,Queens,D,275400
50332,Queens,D,334800
50333,Queens,D,287630
50334,Queens,D,349239
50335,Queens,D,349239
50336,Queens,D,362931
50337,Queens,D,287630
50338,Queens,D,362931
50339,Queens,D,226800
50340,Queens,D,275400
50341,Queens,D,351977
50342,Queens,D,226800
50343,Queens,D,287630
50344,Queens,D,226800
50345,Queens,D,328702
50346,Queens,D,349239
50347,Queens,D,287630
50348,Queens,D,341024
50349,Queens,D,226800
50350,Queens,D,226800
50351,Queens,D,305426
50352,Queens,D,290365
50353,Queens,D,287630
50354,Queens,D,287630
50355,Queens,D,266328
50356,Queens,D,327941
50357,Queens,D,275400
50358,Queens,D,226800
50359,Queens,D,324000
50360,Queens,D,341024
50361,Queens,D,349239
50362,Queens,D,496860
50363,Queens,D,395000
50364,Queens,D,475000
50366,Queens,D,420810
50367,Queens,D,530000
50368,Queens,D,525000
50369,Queens,D,371000
50370,Queens,D,385000
50371,Queens,D,390000
50372,Queens,D,342000
50373,Queens,D,315000
50374,Queens,D,550000
50376,Queens,D,285000
50377,Queens,D,94500
50378,Queens,D,121500
50379,Queens,D,117000
50380,Queens,D,100000
50381,Queens,D,406000
50382,Queens,D,575000
50384,Queens,D,670000
50385,Queens,D,500000
50386,Queens,D,500000
50389,Queens,R,480000
50390,Queens,R,496000
50392,Queens,R,990000
50393,Queens,R,1070000
50394,Queens,R,685000
50395,Queens,R,400000
50396,Queens,R,715000
50397,Queens,R,550000
50398,Queens,R,980000
50399,Queens,R,680000
50400,Queens,R,425000
50402,Queens,R,900000
50404,Queens,R,410000
50405,Queens,R,570000
50406,Queens,R,602000
50408,Queens,R,400000
50410,Queens,R,411000
50411,Queens,R,827776
50412,Queens,R,355726
50413,Queens,R,1083418
50414,Queens,R,1100000
50415,Queens,R,1077280
50416,Queens,R,1476462
50417,Queens,R,755625
50418,Queens,R,650000
50419,Queens,R,404000
50420,Queens,R,690000
50421,Queens,R,875000
50422,Queens,R,830000
50429,Queens,R,900000
50430,Queens,R,630000
50431,Queens,R,600000
50434,Queens,R,695000
50435,Queens,R,360000
50437,Queens,R,200000
50451,Queens,R,345000
50452,Queens,R,256687
50454,Queens,R,165000
50455,Queens,R,475000
50456,Queens,R,675000
50457,Queens,R,599000
50458,Queens,R,505000
50460,Queens,R,475000
50461,Queens,R,740000
50463,Queens,R,880000
50464,Queens,R,998000
50466,Queens,R,1145531
50467,Queens,R,909297
50468,Queens,R,1077308
50469,Queens,R,703610
50470,Queens,R,936790
50471,Queens,R,687318
50472,Queens,R,985666
50473,Queens,R,710738
50474,Queens,R,950027
50475,Queens,R,709211
50476,Queens,R,1063000
50477,Queens,R,929662
50478,Queens,R,682227
50479,Queens,R,976501
50480,Queens,R,807472
50481,Queens,R,1038615
50482,Queens,R,691391
50483,Queens,R,924571
50484,Queens,R,680191
50485,Queens,R,997885
50486,Queens,R,756559
50487,Queens,R,1067126
50488,Queens,R,692410
50489,Queens,R,936790
50490,Queens,R,692410
50491,Queens,R,1082399
50492,Queens,R,843111
50493,Queens,R,988000
50494,Queens,R,736194
50495,Queens,R,957155
50496,Queens,R,736194
50497,Queens,R,1263648
50498,Queens,R,1097673
50499,Queens,R,1557922
50500,Queens,R,732000
50501,Queens,R,810000
50502,Queens,R,650000
50503,Queens,R,300000
50504,Queens,R,702000
50505,Queens,R,525000
50506,Queens,R,479500
50507,Queens,R,490000
50508,Queens,R,997885
50509,Queens,R,671040
50510,Queens,R,659000
50511,Queens,R,488760
50512,Queens,R,663899
50513,Queens,R,672045
50514,Queens,R,496860
50515,Queens,R,664917
50516,Queens,R,738231
50518,Queens,R,705000
50519,Queens,R,770000
50520,Queens,R,920000
50521,Queens,R,530000
50522,Queens,R,640000
50524,Queens,R,570000
50525,Queens,R,565000
50526,Queens,R,555000
50527,Queens,R,650000
50528,Queens,R,385000
50530,Queens,R,420000
50533,Queens,R,570000
50535,Queens,R,545000
50538,Queens,R,630000
50539,Queens,R,480000
50540,Queens,R,350000
50541,Queens,R,390000
50542,Queens,R,700000
50566,Queens,R,770000
50567,Queens,R,1195000
50568,Queens,R,384306
50569,Queens,R,198744
50570,Queens,R,554946
50572,Queens,R,590000
50573,Queens,R,480000
50574,Queens,R,340000
50575,Queens,R,12000000
50576,Queens,R,290000
50577,Queens,R,297500
50578,Queens,R,310000
50579,Queens,R,340000
50580,Queens,R,290000
50581,Queens,R,342000
50582,Queens,R,315000
50583,Queens,R,330000
50584,Queens,R,335000
50585,Queens,R,461370
50586,Queens,R,320000
50587,Queens,R,335000
50588,Queens,R,466440
50589,Queens,R,340000
50590,Queens,R,330000
50591,Queens,R,412000
50592,Queens,R,445000
50593,Queens,R,430000
50594,Queens,R,147500
50595,Queens,R,3000000
50596,Queens,R,470000
50597,Queens,R,347000
50599,Queens,R,310000
50600,Queens,R,370000
50601,Queens,R,140000
50602,Queens,R,466440
50603,Queens,R,314000
50604,Queens,R,495000
50605,Queens,R,360000
50695,Queens,R,20000
50696,Queens,R,20000
50697,Queens,R,29000
50698,Queens,R,17500
50700,Queens,R,20000
50712,Queens,R,45000
50787,Queens,R,70000
50802,Queens,R,30000
50804,Queens,R,4750000
50823,Queens,A,830000
50824,Queens,A,810000
50825,Queens,A,1200000
50826,Queens,A,720000
50827,Queens,A,695000
50828,Queens,A,980000
50829,Queens,A,915000
50830,Queens,A,888000
50832,Queens,A,890000
50833,Queens,A,783000
50835,Queens,A,785000
50836,Queens,A,530000
50837,Queens,A,935000
50838,Queens,A,885000
50839,Queens,A,718000
50841,Queens,A,659000
50842,Queens,A,735000
50844,Queens,A,895000
50847,Queens,A,755000
50848,Queens,A,680000
50849,Queens,A,780000
50850,Queens,A,680000
50854,Queens,A,705000
50855,Queens,A,890000
50856,Queens,A,938000
50857,Queens,A,875000
50858,Queens,A,915000
50860,Queens,A,930000
50861,Queens,A,1250000
50863,Queens,A,870000
50864,Queens,A,815000
50865,Queens,A,860000
50866,Queens,A,906500
50870,Queens,A,1100000
50873,Queens,A,933000
50874,Queens,A,845000
50875,Queens,A,815000
50878,Queens,A,890000
50880,Queens,A,920000
50882,Queens,A,580000
50883,Queens,A,910000
50884,Queens,A,970000
50885,Queens,A,1090000
50886,Queens,A,910000
50890,Queens,A,350000
50891,Queens,A,883000
50892,Queens,A,825000
50894,Queens,A,998000
50895,Queens,A,697000
50900,Queens,A,2400000
50901,Queens,A,1110000
50902,Queens,A,2300000
50905,Queens,A,931000
50906,Queens,A,918000
50907,Queens,A,1400000
50909,Queens,A,1098594
50910,Queens,A,837500
50911,Queens,A,775000
50912,Queens,A,770000
50913,Queens,A,625000
50914,Queens,A,795000
50916,Queens,A,838888
50917,Queens,A,690000
50918,Queens,A,570000
50920,Queens,A,600000
50921,Queens,A,190000
50922,Queens,A,680000
50923,Queens,A,800000
50924,Queens,A,670000
50925,Queens,A,579500
50926,Queens,A,580000
50927,Queens,A,613000
50928,Queens,A,650000
50930,Queens,A,515000
50931,Queens,A,945000
50932,Queens,A,1300000
50933,Queens,A,925000
50934,Queens,A,760000
50935,Queens,A,917500
50939,Queens,A,1600000
50941,Queens,A,1960000
50944,Queens,A,1387500
50945,Queens,A,1700000
50946,Queens,A,670000
50947,Queens,A,790000
50948,Queens,A,660000
50954,Queens,A,672500
50955,Queens,A,430000
50958,Queens,A,730000
50959,Queens,A,730000
50960,Queens,A,725000
50961,Queens,A,746000
50962,Queens,A,652000
50963,Queens,A,605500
50964,Queens,A,820000
50965,Queens,A,600000
50967,Queens,A,615000
50968,Queens,A,660000
50969,Queens,A,860000
50970,Queens,A,630000
50971,Queens,A,780000
50972,Queens,A,685000
50973,Queens,A,860000
50975,Queens,A,843000
50976,Queens,A,965000
50978,Queens,A,870000
50980,Queens,A,781000
50981,Queens,A,1640000
50982,Queens,A,700000
50984,Queens,A,1399000
50985,Queens,A,498000
50988,Queens,A,820000
50989,Queens,A,789000
50990,Queens,A,800000
50991,Queens,A,800000
50992,Queens,A,800000
50993,Queens,A,1060000
50994,Queens,A,835000
50995,Queens,A,800000
50996,Queens,A,900000
50998,Queens,A,867000
51000,Queens,A,1190000
51002,Queens,A,960000
51003,Queens,A,800000
51004,Queens,A,805000
51007,Queens,A,1345360
51008,Queens,A,350000
51009,Queens,A,745000
51010,Queens,A,1500000
51011,Queens,A,1250000
51013,Queens,A,783000
51016,Queens,A,1150000
51017,Queens,A,950000
51018,Queens,A,850000
51020,Queens,A,850000
51021,Queens,A,770000
51022,Queens,A,850000
51023,Queens,A,820000
51026,Queens,A,840000
51027,Queens,A,820000
51029,Queens,A,1250000
51030,Queens,A,2088000
51033,Queens,A,820000
51034,Queens,A,630000
51038,Queens,A,430950
51040,Queens,A,150000
51042,Queens,A,511000
51044,Queens,A,925000
51045,Queens,A,1388888
51046,Queens,A,690000
51047,Queens,A,975000
51048,Queens,A,958000
51049,Queens,A,1088000
51050,Queens,A,1100000
51051,Queens,A,1380000
51053,Queens,A,904500
51054,Queens,A,765000
51055,Queens,A,815000
51056,Queens,A,1290000
51057,Queens,A,948000
51058,Queens,A,550000
51059,Queens,A,920000
51060,Queens,A,870000
51061,Queens,A,975000
51063,Queens,A,1048000
51064,Queens,A,934000
51066,Queens,A,1135000
51067,Queens,A,1067000
51068,Queens,A,774000
51069,Queens,A,958000
51070,Queens,A,999988
51072,Queens,A,980000
51074,Queens,A,1796242
51075,Queens,A,1812485
51077,Queens,A,835000
51079,Queens,A,850000
51080,Queens,A,672045
51082,Queens,A,670000
51084,Queens,A,800000
51085,Queens,A,100000
51086,Queens,A,1720000
51089,Queens,A,189535
51091,Queens,A,615000
51092,Queens,A,670000
51094,Queens,A,980000
51096,Queens,A,630000
51098,Queens,A,635000
51099,Queens,A,780000
51101,Queens,A,610000
51102,Queens,A,405000
51106,Queens,A,900000
51107,Queens,A,760000
51108,Queens,A,838000
51111,Queens,A,775000
51113,Queens,A,840888
51118,Queens,A,735000
51119,Queens,A,855000
51121,Queens,A,215000
51122,Queens,A,768000
51124,Queens,A,775000
51125,Queens,A,710000
51126,Queens,A,712000
51128,Queens,A,777000
51130,Queens,A,725000
51131,Queens,A,700000
51132,Queens,A,850000
51133,Queens,A,865000
51134,Queens,A,870000
51135,Queens,A,450000
51136,Queens,A,830000
51137,Queens,A,550883
51138,Queens,A,749000
51140,Queens,A,375000
51142,Queens,A,768000
51143,Queens,A,825000
51144,Queens,A,819000
51145,Queens,A,815000
51146,Queens,A,675000
51147,Queens,A,890000
51148,Queens,A,839999
51149,Queens,A,685000
51151,Queens,A,625000
51152,Queens,A,848000
51153,Queens,A,870000
51154,Queens,A,949000
51155,Queens,A,750000
51156,Queens,A,815000
51157,Queens,A,750000
51158,Queens,A,975000
51159,Queens,A,875000
51163,Queens,A,998000
51165,Queens,A,840000
51166,Queens,A,994000
51167,Queens,A,860000
51168,Queens,A,1408000
51169,Queens,A,675000
51170,Queens,A,870000
51171,Queens,A,883000
51172,Queens,A,985000
51175,Queens,A,850000
51177,Queens,A,1030000
51179,Queens,A,945000
51180,Queens,A,958000
51181,Queens,A,1258000
51182,Queens,A,820000
51184,Queens,A,612000
51185,Queens,A,665000
51186,Queens,A,660000
51187,Queens,A,650000
51189,Queens,A,639999
51191,Queens,A,1300000
51194,Queens,A,950000
51195,Queens,A,851000
51197,Queens,A,1380000
51198,Queens,A,840000
51199,Queens,A,875000
51200,Queens,A,850000
51201,Queens,A,720000
51202,Queens,A,499900
51203,Queens,A,910000
51206,Queens,A,750000
51207,Queens,A,750000
51208,Queens,A,785000
51209,Queens,A,718000
51210,Queens,A,700000
51212,Queens,A,690000
51213,Queens,A,831500
51215,Queens,A,850000
51216,Queens,A,820000
51217,Queens,A,850000
51218,Queens,A,905000
51219,Queens,A,808888
51222,Queens,A,900000
51224,Queens,A,860000
51225,Queens,A,868000
51226,Queens,A,810000
51228,Queens,A,2450000
51231,Queens,A,1280000
51233,Queens,A,1118000
51234,Queens,A,1095000
51235,Queens,A,900000
51236,Queens,A,809000
51237,Queens,A,890000
51238,Queens,A,1200000
51240,Queens,A,920000
51242,Queens,A,1050000
51243,Queens,A,957000
51245,Queens,A,870000
51246,Queens,A,920000
51247,Queens,A,880000
51248,Queens,A,856000
51251,Queens,A,800000
51252,Queens,A,850000
51253,Queens,A,850000
51257,Queens,A,880000
51261,Queens,A,988000
51263,Queens,B,1230000
51264,Queens,B,100000
51265,Queens,B,900000
51266,Queens,B,900000
51276,Queens,B,1200000
51277,Queens,B,1200000
51278,Queens,B,1148800
51279,Queens,B,1300000
51281,Queens,B,1078000
51283,Queens,B,1375000
51284,Queens,B,900000
51285,Queens,B,1275000
51286,Queens,B,970000
51287,Queens,B,1290000
51289,Queens,B,1130000
51290,Queens,B,1460000
51291,Queens,B,1144250
51292,Queens,B,1240000
51294,Queens,B,1220000
51295,Queens,B,950000
51296,Queens,B,1350000
51297,Queens,B,1310000
51300,Queens,B,1310000
51301,Queens,B,925000
51302,Queens,B,1218000
51304,Queens,B,899000
51305,Queens,B,800000
51306,Queens,B,732000
51307,Queens,B,1110000
51309,Queens,B,1486645
51310,Queens,B,1368000
51311,Queens,B,698000
51313,Queens,B,835000
51315,Queens,B,980000
51316,Queens,B,1030000
51317,Queens,B,1198000
51319,Queens,B,1250000
51321,Queens,B,990000
51322,Queens,B,999999
51325,Queens,B,280000
51326,Queens,B,990000
51327,Queens,B,610950
51328,Queens,B,1085000
51329,Queens,B,1020000
51330,Queens,B,1240000
51331,Queens,B,1500000
51333,Queens,B,1150000
51337,Queens,B,970000
51338,Queens,B,900000
51340,Queens,B,838000
51341,Queens,B,770000
51344,Queens,B,450000
51345,Queens,B,1650000
51350,Queens,B,931200
51351,Queens,B,998000
51352,Queens,B,850000
51354,Queens,B,1400000
51355,Queens,B,962000
51358,Queens,B,712888
51359,Queens,B,900000
51360,Queens,B,1169000
51362,Queens,B,1190000
51363,Queens,B,939000
51365,Queens,B,868000
51367,Queens,B,1050000
51369,Queens,B,1320000
51370,Queens,B,670000
51371,Queens,B,950000
51372,Queens,B,1120075
51374,Queens,B,950000
51377,Queens,B,1800000
51381,Queens,B,1182500
51384,Queens,B,598000
51385,Queens,B,655000
51388,Queens,B,264987
51389,Queens,B,50000
51391,Queens,B,975000
51393,Queens,B,790000
51394,Queens,B,1090000
51396,Queens,B,800000
51398,Queens,B,880000
51399,Queens,B,928000
51402,Queens,B,1250000
51405,Queens,B,20000
51406,Queens,B,20000
51408,Queens,B,1220000
51409,Queens,B,730000
51412,Queens,B,1300000
51415,Queens,B,1120000
51416,Queens,B,1170000
51421,Queens,B,850000
51422,Queens,B,995000
51425,Queens,B,1430000
51428,Queens,B,1310000
51430,Queens,B,1130000
51431,Queens,B,535000
51434,Queens,B,1760000
51435,Queens,B,1290000
51436,Queens,B,950000
51437,Queens,C,990000
51438,Queens,C,1070000
51439,Queens,C,1250000
51440,Queens,C,1320000
51441,Queens,C,1500000
51442,Queens,C,1390000
51444,Queens,C,870000
51447,Queens,C,1200000
51449,Queens,C,1060000
51452,Queens,C,500000
51464,Queens,C,1340000
51465,Queens,C,1290000
51466,Queens,C,620000
51467,Queens,C,985000
51468,Queens,C,483333
51470,Queens,R,620000
51471,Queens,R,668000
51473,Queens,R,470000
51475,Queens,R,680000
51476,Queens,R,525000
51477,Queens,R,718000
51478,Queens,R,679000
51480,Queens,R,620000
51481,Queens,R,455000
51483,Queens,R,497500
51484,Queens,R,475000
51485,Queens,R,680000
51486,Queens,R,475000
51487,Queens,R,735000
51488,Queens,R,690000
51490,Queens,R,570000
51492,Queens,R,678000
51494,Queens,R,465000
51495,Queens,R,915000
51496,Queens,R,680000
51497,Queens,R,518000
51498,Queens,R,755000
51500,Queens,R,550000
51502,Queens,R,667000
51503,Queens,R,655000
51504,Queens,R,485000
51505,Queens,R,635000
51506,Queens,R,485000
51507,Queens,R,652000
51508,Queens,R,460000
51509,Queens,R,832000
51511,Queens,R,600000
51512,Queens,R,645000
51515,Queens,R,492500
51518,Queens,R,780000
51520,Queens,R,645000
51521,Queens,R,475000
51522,Queens,R,645000
51523,Queens,R,590000
51524,Queens,R,650000
51525,Queens,R,610000
51526,Queens,R,682000
51527,Queens,R,695000
51528,Queens,R,618000
51529,Queens,R,669000
51530,Queens,R,625000
51531,Queens,R,619000
51532,Queens,R,495000
51533,Queens,R,711500
51534,Queens,R,437500
51535,Queens,R,425000
51536,Queens,R,510000
51537,Queens,R,655000
51550,Queens,C,1260000
51551,Queens,C,280000
51553,Queens,C,282000
51554,Queens,C,285000
51555,Queens,C,156449
51556,Queens,C,200000
51557,Queens,C,250000
51558,Queens,C,130000
51559,Queens,C,160000
51560,Queens,C,210000
51561,Queens,C,200000
51562,Queens,C,147888
51563,Queens,C,256000
51564,Queens,C,275000
51565,Queens,C,185000
51566,Queens,C,280000
51567,Queens,C,300000
51568,Queens,C,222000
51569,Queens,C,165000
51570,Queens,C,198000
51571,Queens,C,265000
51572,Queens,C,172000
51573,Queens,C,210000
51574,Queens,C,155000
51575,Queens,C,280000
51576,Queens,C,315000
51577,Queens,C,242000
51578,Queens,C,273000
51579,Queens,C,220000
51580,Queens,C,140000
51581,Queens,C,282000
51582,Queens,C,340000
51583,Queens,C,156250
51585,Queens,C,169000
51586,Queens,C,155000
51587,Queens,C,145000
51588,Queens,C,125000
51589,Queens,C,254000
51590,Queens,C,200000
51591,Queens,C,186000
51593,Queens,C,175000
51594,Queens,C,325000
51595,Queens,C,285000
51596,Queens,C,245000
51597,Queens,C,278000
51598,Queens,C,288000
51599,Queens,C,232000
51600,Queens,C,130000
51601,Queens,C,205000
51603,Queens,C,300000
51605,Queens,C,392000
51606,Queens,C,355000
51607,Queens,C,350000
51610,Queens,C,360000
51611,Queens,C,365000
51612,Queens,C,315000
51613,Queens,C,370000
51614,Queens,C,387000
51615,Queens,C,275000
51616,Queens,C,275000
51617,Queens,C,370000
51618,Queens,C,189000
51619,Queens,C,540000
51620,Queens,C,340000
51621,Queens,C,125000
51622,Queens,C,350000
51624,Queens,C,330000
51625,Queens,C,280000
51627,Queens,C,540000
51628,Queens,C,528000
51629,Queens,C,360000
51630,Queens,C,315000
51631,Queens,C,380000
51632,Queens,C,528000
51633,Queens,C,295000
51634,Queens,C,210000
51635,Queens,C,312500
51636,Queens,C,340000
51637,Queens,C,307000
51638,Queens,C,306500
51639,Queens,C,338000
51640,Queens,C,260000
51642,Queens,C,283000
51643,Queens,C,310009
51644,Queens,C,330000
51645,Queens,C,280000
51646,Queens,C,350000
51647,Queens,C,347000
51648,Queens,C,305000
51649,Queens,C,308000
51650,Queens,C,335000
51652,Queens,C,325000
51653,Queens,C,305000
51654,Queens,C,230000
51655,Queens,C,240000
51656,Queens,C,172500
51657,Queens,C,180000
51658,Queens,C,170000
51659,Queens,C,256000
51660,Queens,C,160000
51661,Queens,C,225000
51662,Queens,C,225000
51663,Queens,C,235000
51664,Queens,C,335000
51665,Queens,C,245000
51666,Queens,C,230000
51667,Queens,C,240000
51668,Queens,C,175000
51669,Queens,C,143000
51670,Queens,C,255500
51671,Queens,C,238000
51672,Queens,C,86000
51673,Queens,C,225000
51674,Queens,C,165000
51675,Queens,C,125000
51676,Queens,C,230000
51677,Queens,C,262000
51678,Queens,C,248000
51679,Queens,C,160000
51680,Queens,C,155000
51681,Queens,C,260435
51682,Queens,C,226000
51683,Queens,C,145000
51684,Queens,C,195500
51685,Queens,C,178000
51686,Queens,C,168000
51687,Queens,C,180000
51688,Queens,C,252000
51689,Queens,C,215000
51690,Queens,C,202000
51691,Queens,C,155000
51692,Queens,C,198000
51693,Queens,C,240000
51694,Queens,C,185000
51695,Queens,C,150000
51696,Queens,C,235000
51697,Queens,C,188000
51698,Queens,C,165000
51699,Queens,C,167000
51700,Queens,C,203000
51701,Queens,C,266000
51702,Queens,D,325000
51703,Queens,D,218000
51704,Queens,D,315000
51705,Queens,D,225000
51706,Queens,D,275000
51707,Queens,D,270000
51708,Queens,D,175000
51709,Queens,D,242346
51710,Queens,D,272000
51711,Queens,D,295000
51712,Queens,D,299230
51713,Queens,D,239000
51714,Queens,D,256000
51715,Queens,D,350000
51716,Queens,D,350000
51717,Queens,D,207500
51718,Queens,D,294060
51719,Queens,D,375000
51720,Queens,D,309000
51721,Queens,D,320000
51722,Queens,D,390000
51723,Queens,D,225000
51724,Queens,D,225000
51725,Queens,D,340000
51726,Queens,D,242000
51727,Queens,D,195000
51728,Queens,D,270000
51729,Queens,D,215000
51730,Queens,D,228000
51731,Queens,D,235000
51732,Queens,D,320000
51733,Queens,D,239000
51735,Queens,D,239000
51736,Queens,D,264000
51737,Queens,D,205000
51738,Queens,D,345000
51740,Queens,D,220000
51741,Queens,D,305000
51743,Queens,D,360000
51744,Queens,D,312000
51745,Queens,D,230000
51746,Queens,D,350000
51747,Queens,D,312000
51748,Queens,D,197000
51749,Queens,D,300000
51750,Queens,D,360000
51751,Queens,D,206500
51752,Queens,D,145000
51753,Queens,D,210000
51754,Queens,D,405625
51755,Queens,D,155000
51756,Queens,D,202000
51757,Queens,D,375000
51758,Queens,D,310000
51759,Queens,D,265000
51760,Queens,D,310000
51761,Queens,D,215000
51762,Queens,D,325000
51763,Queens,D,278000
51764,Queens,D,340000
51766,Queens,D,550000
51767,Queens,D,325000
51768,Queens,D,370000
51769,Queens,D,425000
51770,Queens,D,275000
51772,Queens,D,262500
51773,Queens,D,269000
51774,Queens,D,295000
51775,Queens,D,330000
51777,Queens,D,402500
51778,Queens,D,340000
51779,Queens,D,390000
51780,Queens,D,330000
